Time,BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s] 
05:00:00,1.297872E+04,1.415007E+04,4.388909E-01,9.763357E-01,1.248538E+04,3.212141E+04,4.222079E-01,2.216325E+00,1.395402E+05,3.763978E+05,4.718718E+00,2.597083E+01,6.554118E+04,3.573645E+04,2.216353E+00,2.465756E+00,1.605370E+04,2.540412E+03,5.427706E-01,1.753114E-01,1.068695E+04,1.743011E+03,3.613208E-01,1.202841E-01,1.581761E+04,2.380433E+03,5.347888E-01,1.642714E-01,1.066863E+04,1.978392E+03,3.607012E-01,1.365276E-01,1.805271E+05,2.867152E+04,6.103568E+00,1.978600E+00,1.184152E+05,1.957742E+04,4.003565E+00,1.351029E+00,1.792115E+05,2.745405E+04,6.059089E+00,1.894585E+00,1.202597E+05,2.195480E+04,4.065926E+00,1.515089E+00,2.500734E+04,2.549157E+03,8.454936E-01,1.759141E-01,1.626901E+04,1.751068E+03,5.500494E-01,1.208395E-01,2.492159E+04,2.456756E+03,8.425941E-01,1.695376E-01,1.652196E+04,1.957174E+03,5.586017E-01,1.350627E-01 
05:05:00,1.297910E+04,1.421613E+04,4.389036E-01,9.808937E-01,1.248766E+04,3.222093E+04,4.222850E-01,2.223192E+00,1.395672E+05,3.776268E+05,4.719631E+00,2.605563E+01,6.556051E+04,3.578926E+04,2.217006E+00,2.469400E+00,1.605401E+04,2.551855E+03,5.427813E-01,1.761011E-01,1.068716E+04,1.838154E+03,3.613277E-01,1.268504E-01,1.581793E+04,2.413798E+03,5.347995E-01,1.665740E-01,1.066883E+04,1.982981E+03,3.607080E-01,1.368442E-01,1.805306E+05,2.878996E+04,6.103688E+00,1.986773E+00,1.184175E+05,2.052023E+04,4.003642E+00,1.416098E+00,1.792151E+05,2.780659E+04,6.059209E+00,1.918913E+00,1.202620E+05,2.199221E+04,4.066003E+00,1.517670E+00,2.500945E+04,2.552778E+03,8.455648E-01,1.761639E-01,1.627036E+04,1.837635E+03,5.500952E-01,1.268139E-01,2.492370E+04,2.482777E+03,8.426656E-01,1.713333E-01,1.652331E+04,1.955673E+03,5.586474E-01,1.349590E-01 
05:10:00,1.297947E+04,1.428134E+04,4.389163E-01,9.853930E-01,1.248995E+04,3.232525E+04,4.223626E-01,2.230389E+00,1.395944E+05,3.788986E+05,4.720549E+00,2.614338E+01,6.557970E+04,3.584651E+04,2.217655E+00,2.473350E+00,1.605433E+04,2.570183E+03,5.427920E-01,1.773659E-01,1.068736E+04,1.995029E+03,3.613346E-01,1.376776E-01,1.581825E+04,2.465264E+03,5.348103E-01,1.701258E-01,1.066903E+04,1.992328E+03,3.607149E-01,1.374893E-01,1.805342E+05,2.897700E+04,6.103808E+00,1.999681E+00,1.184198E+05,2.208125E+04,4.003719E+00,1.523836E+00,1.792187E+05,2.835043E+04,6.059330E+00,1.956446E+00,1.202643E+05,2.207710E+04,4.066080E+00,1.523528E+00,2.501154E+04,2.563071E+03,8.456354E-01,1.768743E-01,1.627171E+04,1.984769E+03,5.501406E-01,1.369688E-01,2.492580E+04,2.527640E+03,8.427364E-01,1.744295E-01,1.652465E+04,1.958804E+03,5.586927E-01,1.351751E-01 
05:15:00,1.297985E+04,1.434659E+04,4.389291E-01,9.898948E-01,1.249226E+04,3.243750E+04,4.224407E-01,2.238134E+00,1.396217E+05,3.802458E+05,4.721472E+00,2.623633E+01,6.559872E+04,3.591151E+04,2.218299E+00,2.477835E+00,1.605465E+04,2.596570E+03,5.428028E-01,1.791869E-01,1.068757E+04,2.218309E+03,3.613415E-01,1.530885E-01,1.581857E+04,2.533763E+03,5.348211E-01,1.748533E-01,1.066924E+04,2.007193E+03,3.607219E-01,1.385151E-01,1.805378E+05,2.924446E+04,6.103930E+00,2.018138E+00,1.184221E+05,2.429502E+04,4.003798E+00,1.676631E+00,1.792223E+05,2.907781E+04,6.059452E+00,2.006646E+00,1.202666E+05,2.221709E+04,4.066159E+00,1.533189E+00,2.501361E+04,2.581185E+03,8.457054E-01,1.781243E-01,1.627304E+04,2.195951E+03,5.501856E-01,1.515445E-01,2.492787E+04,2.590416E+03,8.428067E-01,1.787620E-01,1.652598E+04,1.967307E+03,5.587375E-01,1.357619E-01 
05:20:00,1.298023E+04,1.441184E+04,4.389418E-01,9.943971E-01,1.249458E+04,3.256057E+04,4.225190E-01,2.246626E+00,1.396490E+05,3.816979E+05,4.722398E+00,2.633652E+01,6.561756E+04,3.598740E+04,2.218936E+00,2.483071E+00,1.605497E+04,2.631848E+03,5.428136E-01,1.816216E-01,1.068777E+04,2.517805E+03,3.613485E-01,1.737604E-01,1.581889E+04,2.617829E+03,5.348320E-01,1.806551E-01,1.066944E+04,2.028062E+03,3.607288E-01,1.399554E-01,1.805414E+05,2.960084E+04,6.104051E+00,2.042734E+00,1.184245E+05,2.725090E+04,4.003876E+00,1.880651E+00,1.792259E+05,2.997515E+04,6.059574E+00,2.068577E+00,1.202689E+05,2.241714E+04,4.066237E+00,1.546995E+00,2.501565E+04,2.607962E+03,8.457747E-01,1.799723E-01,1.627435E+04,2.478260E+03,5.502301E-01,1.710300E-01,2.492993E+04,2.669800E+03,8.428762E-01,1.842407E-01,1.652729E+04,1.981678E+03,5.587819E-01,1.367537E-01 
05:25:00,1.298060E+04,1.447671E+04,4.389545E-01,9.988731E-01,1.249690E+04,3.269633E+04,4.225976E-01,2.255993E+00,1.396764E+05,3.832733E+05,4.723325E+00,2.644522E+01,6.563621E+04,3.607667E+04,2.219566E+00,2.489231E+00,1.605529E+04,2.675882E+03,5.428245E-01,1.846606E-01,1.068798E+04,2.889143E+03,3.613555E-01,1.993917E-01,1.581922E+04,2.712865E+03,5.348430E-01,1.872142E-01,1.066965E+04,2.054711E+03,3.607358E-01,1.417946E-01,1.805450E+05,3.004535E+04,6.104173E+00,2.073411E+00,1.184268E+05,3.090890E+04,4.003955E+00,2.133139E+00,1.792295E+05,3.099643E+04,6.059696E+00,2.139063E+00,1.202713E+05,2.267545E+04,4.066315E+00,1.564823E+00,2.501768E+04,2.643401E+03,8.458432E-01,1.824181E-01,1.627566E+04,2.828763E+03,5.502741E-01,1.952229E-01,2.493196E+04,2.761431E+03,8.429449E-01,1.905648E-01,1.652859E+04,2.001792E+03,5.588259E-01,1.381419E-01 
05:30:00,1.298098E+04,1.454128E+04,4.389673E-01,1.003328E+00,1.249923E+04,3.284589E+04,4.226762E-01,2.266312E+00,1.397039E+05,3.849833E+05,4.724252E+00,2.656321E+01,6.565466E+04,3.618069E+04,2.220190E+00,2.496407E+00,1.605561E+04,2.729702E+03,5.428354E-01,1.883749E-01,1.068819E+04,3.327037E+03,3.613625E-01,2.296177E-01,1.581954E+04,2.818091E+03,5.348539E-01,1.944766E-01,1.066986E+04,2.087685E+03,3.607428E-01,1.440703E-01,1.805486E+05,3.058821E+04,6.104295E+00,2.110877E+00,1.184291E+05,3.521671E+04,4.004033E+00,2.430485E+00,1.792331E+05,3.213044E+04,6.059819E+00,2.217329E+00,1.202736E+05,2.299740E+04,4.066394E+00,1.587042E+00,2.501969E+04,2.688516E+03,8.459110E-01,1.855317E-01,1.627694E+04,3.242626E+03,5.503177E-01,2.237899E-01,2.493397E+04,2.864254E+03,8.430129E-01,1.976614E-01,1.652988E+04,2.028182E+03,5.588693E-01,1.399633E-01 
05:35:00,1.298136E+04,1.460548E+04,4.389800E-01,1.007758E+00,1.250155E+04,3.300893E+04,4.227549E-01,2.277562E+00,1.397313E+05,3.868247E+05,4.725180E+00,2.669027E+01,6.567291E+04,3.629920E+04,2.220807E+00,2.504585E+00,1.605593E+04,2.789647E+03,5.428463E-01,1.925122E-01,1.068839E+04,3.809439E+03,3.613695E-01,2.629168E-01,1.581986E+04,2.923004E+03,5.348649E-01,2.017175E-01,1.067007E+04,2.124288E+03,3.607498E-01,1.465965E-01,1.805522E+05,3.119307E+04,6.104417E+00,2.152622E+00,1.184314E+05,3.995929E+04,4.004112E+00,2.757848E+00,1.792367E+05,3.326945E+04,6.059942E+00,2.295941E+00,1.202759E+05,2.335628E+04,4.066473E+00,1.611811E+00,2.502167E+04,2.739811E+03,8.459780E-01,1.890719E-01,1.627822E+04,3.699179E+03,5.503607E-01,2.553043E-01,2.493596E+04,2.968148E+03,8.430802E-01,2.048320E-01,1.653115E+04,2.058276E+03,5.589122E-01,1.420402E-01 
05:40:00,1.298173E+04,1.466937E+04,4.389927E-01,1.012166E+00,1.250388E+04,3.318370E+04,4.228336E-01,2.289620E+00,1.397587E+05,3.887793E+05,4.726108E+00,2.682513E+01,6.569096E+04,3.643050E+04,2.221418E+00,2.513644E+00,1.605625E+04,2.854347E+03,5.428572E-01,1.969775E-01,1.068860E+04,4.322358E+03,3.613765E-01,2.983226E-01,1.582019E+04,3.021006E+03,5.348758E-01,2.084815E-01,1.067027E+04,2.163355E+03,3.607569E-01,1.492928E-01,1.805558E+05,3.184562E+04,6.104540E+00,2.197659E+00,1.184338E+05,4.499259E+04,4.004191E+00,3.105280E+00,1.792404E+05,3.434078E+04,6.060064E+00,2.369882E+00,1.202782E+05,2.374006E+04,4.066551E+00,1.638299E+00,2.502363E+04,2.795889E+03,8.460442E-01,1.929422E-01,1.627948E+04,4.184183E+03,5.504033E-01,2.887830E-01,2.493793E+04,3.065473E+03,8.431466E-01,2.115492E-01,1.653240E+04,2.090893E+03,5.589547E-01,1.442914E-01 
05:45:00,1.298211E+04,1.473298E+04,4.390055E-01,1.016555E+00,1.250621E+04,3.336753E+04,4.229122E-01,2.302304E+00,1.397861E+05,3.908196E+05,4.727035E+00,2.696591E+01,6.570881E+04,3.657199E+04,2.222021E+00,2.523407E+00,1.605658E+04,2.922736E+03,5.428681E-01,2.016975E-01,1.068881E+04,4.862806E+03,3.613836E-01,3.356284E-01,1.582051E+04,3.109952E+03,5.348868E-01,2.146203E-01,1.067048E+04,2.203978E+03,3.607639E-01,1.520965E-01,1.805594E+05,3.253539E+04,6.104662E+00,2.245264E+00,1.184361E+05,5.030296E+04,4.004269E+00,3.471833E+00,1.792440E+05,3.531736E+04,6.060187E+00,2.437283E+00,1.202806E+05,2.413980E+04,4.066630E+00,1.665888E+00,2.502556E+04,2.855759E+03,8.461096E-01,1.970743E-01,1.628072E+04,4.696341E+03,5.504453E-01,3.241357E-01,2.493987E+04,3.153770E+03,8.432122E-01,2.176433E-01,1.653364E+04,2.125178E+03,5.589966E-01,1.466577E-01 
05:50:00,1.298249E+04,1.479637E+04,4.390182E-01,1.020929E+00,1.250853E+04,3.355759E+04,4.229908E-01,2.315418E+00,1.398135E+05,3.929170E+05,4.727960E+00,2.711062E+01,6.572645E+04,3.672083E+04,2.222618E+00,2.533676E+00,1.605690E+04,2.993878E+03,5.428790E-01,2.066075E-01,1.068902E+04,5.419643E+03,3.613906E-01,3.740647E-01,1.582084E+04,3.190272E+03,5.348978E-01,2.201637E-01,1.067069E+04,2.245383E+03,3.607709E-01,1.549542E-01,1.805630E+05,3.325318E+04,6.104784E+00,2.294804E+00,1.184384E+05,5.579460E+04,4.004348E+00,3.850891E+00,1.792476E+05,3.620167E+04,6.060309E+00,2.498315E+00,1.202829E+05,2.454791E+04,4.066708E+00,1.694054E+00,2.502747E+04,2.918543E+03,8.461743E-01,2.014075E-01,1.628195E+04,5.228086E+03,5.504868E-01,3.608398E-01,2.494179E+04,3.233296E+03,8.432771E-01,2.231319E-01,1.653487E+04,2.160400E+03,5.590380E-01,1.490887E-01 
05:55:00,1.298286E+04,1.485958E+04,4.390309E-01,1.025290E+00,1.251085E+04,3.375101E+04,4.230693E-01,2.328764E+00,1.398409E+05,3.950425E+05,4.728885E+00,2.725728E+01,6.574389E+04,3.687413E+04,2.223208E+00,2.544254E+00,1.605722E+04,3.066983E+03,5.428898E-01,2.116530E-01,1.068922E+04,5.984035E+03,3.613976E-01,4.130212E-01,1.582116E+04,3.263474E+03,5.349087E-01,2.252158E-01,1.067090E+04,2.286983E+03,3.607779E-01,1.578253E-01,1.805666E+05,3.399129E+04,6.104905E+00,2.345746E+00,1.184407E+05,6.137750E+04,4.004426E+00,4.236237E+00,1.792512E+05,3.700754E+04,6.060432E+00,2.553933E+00,1.202852E+05,2.495864E+04,4.066787E+00,1.722402E+00,2.502936E+04,2.983500E+03,8.462381E-01,2.058906E-01,1.628316E+04,5.769868E+03,5.505278E-01,3.982358E-01,2.494368E+04,3.305086E+03,8.433411E-01,2.280865E-01,1.653608E+04,2.196003E+03,5.590788E-01,1.515459E-01 
06:00:00,1.298324E+04,1.492266E+04,4.390437E-01,1.029643E+00,1.251317E+04,3.394502E+04,4.231477E-01,2.342150E+00,1.398682E+05,3.971683E+05,4.729808E+00,2.740395E+01,6.576113E+04,3.702910E+04,2.223791E+00,2.554946E+00,1.605754E+04,3.139351E+03,5.429007E-01,2.166477E-01,1.068943E+04,6.539854E+03,3.614046E-01,4.513843E-01,1.582148E+04,3.325722E+03,5.349197E-01,2.295118E-01,1.067110E+04,2.326944E+03,3.607849E-01,1.605833E-01,1.805702E+05,3.472362E+04,6.105027E+00,2.396289E+00,1.184431E+05,6.689451E+04,4.004505E+00,4.617019E+00,1.792548E+05,3.769687E+04,6.060554E+00,2.601506E+00,1.202875E+05,2.535433E+04,4.066865E+00,1.749711E+00,2.503122E+04,3.048129E+03,8.463011E-01,2.103511E-01,1.628436E+04,6.306141E+03,5.505683E-01,4.352500E-01,2.494555E+04,3.365955E+03,8.434043E-01,2.322875E-01,1.653727E+04,2.230289E+03,5.591192E-01,1.539122E-01 
06:05:00,1.298362E+04,3.831390E+04,4.390564E-01,2.740577E+00,1.251549E+04,5.535759E+04,4.232260E-01,3.950384E+00,1.398954E+05,6.159243E+05,4.730730E+00,4.392072E+01,6.577816E+04,5.864227E+04,2.224367E+00,4.182986E+00,1.562705E+04,6.033535E+03,5.283493E-01,4.332742E-01,1.040242E+04,9.170921E+03,3.517033E-01,6.535313E-01,1.539099E+04,6.248154E+03,5.203681E-01,4.486735E-01,1.038409E+04,4.217727E+03,3.510836E-01,3.026131E-01,1.762505E+05,6.406660E+04,5.959015E+00,4.598139E+00,1.155631E+05,9.327437E+04,3.907159E+00,6.645615E+00,1.749351E+05,6.736646E+04,5.914542E+00,4.833216E+00,1.174076E+05,4.448408E+04,3.969521E+00,3.190002E+00,2.459893E+04,5.938873E+03,8.316901E-01,4.266275E-01,1.599610E+04,8.915478E+03,5.408258E-01,6.355427E-01,2.451326E+04,6.294944E+03,8.287936E-01,4.520166E-01,1.624902E+04,4.115872E+03,5.493768E-01,2.954394E-01 
06:10:00,1.298401E+04,4.890968E+04,4.390696E-01,3.711679E+00,1.251561E+04,6.655600E+04,4.232301E-01,5.030039E+00,1.399004E+05,7.312378E+05,4.730900E+00,5.517825E+01,6.575217E+04,6.995638E+04,2.223488E+00,5.282082E+00,1.519490E+04,7.822409E+03,5.137463E-01,5.986706E-01,1.011433E+04,1.106803E+04,3.419684E-01,8.355714E-01,1.495885E+04,8.056464E+03,5.057651E-01,6.164239E-01,1.009600E+04,5.393487E+03,3.413486E-01,4.121349E-01,1.719142E+05,8.224507E+04,5.812494E+00,6.287153E+00,1.126722E+05,1.123215E+05,3.809480E+00,8.476945E+00,1.705989E+05,8.579356E+04,5.768023E+00,6.553565E+00,1.145168E+05,5.640439E+04,3.871844E+00,4.305565E+00,2.415972E+04,7.723358E+03,8.168527E-01,5.914024E-01,1.570338E+04,1.079574E+04,5.309369E-01,8.155391E-01,2.407407E+04,8.108725E+03,8.139566E-01,6.203712E-01,1.595628E+04,5.286496E+03,5.394878E-01,4.042508E-01 
06:15:00,1.298441E+04,5.894570E+04,4.390832E-01,4.635405E+00,1.250907E+04,7.670851E+04,4.230091E-01,6.022054E+00,1.398373E+05,8.354964E+05,4.728764E+00,6.551387E+01,6.560608E+04,8.020634E+04,2.218548E+00,6.292119E+00,1.476152E+04,9.461353E+03,4.991023E-01,7.516357E-01,9.825439E+03,1.281276E+04,3.322068E-01,1.007211E+00,1.452549E+04,9.712180E+03,4.911218E-01,7.714710E-01,9.807109E+03,6.467486E+03,3.315871E-01,5.132107E-01,1.675652E+05,9.888697E+04,5.665553E+00,7.849011E+00,1.097732E+05,1.298548E+05,3.711530E+00,1.020528E+01,1.662503E+05,1.026519E+05,5.621094E+00,8.143834E+00,1.116177E+05,6.728555E+04,3.773896E+00,5.335023E+00,2.370461E+04,9.360968E+03,8.014795E-01,7.439813E-01,1.540038E+04,1.252922E+04,5.207021E-01,9.855126E-01,2.361896E+04,9.771040E+03,7.985836E-01,7.761221E-01,1.565327E+04,6.357709E+03,5.292527E-01,5.047949E-01 
06:20:00,1.298481E+04,6.882778E+04,4.390967E-01,5.545982E+00,1.249396E+04,8.648346E+04,4.224980E-01,6.982070E+00,1.396863E+05,9.358215E+05,4.723657E+00,7.551735E+01,6.531642E+04,9.008801E+04,2.208752E+00,7.270903E+00,1.432562E+04,1.103716E+04,4.843732E-01,8.993367E-01,9.534906E+03,1.448332E+04,3.223899E-01,1.174358E+00,1.408964E+04,1.130652E+04,4.763942E-01,9.213377E-01,9.516576E+03,7.498115E+03,3.217702E-01,6.106431E-01,1.631910E+05,1.148896E+05,5.517761E+00,9.357645E+00,1.068577E+05,1.466657E+05,3.613026E+00,1.189039E+01,1.618768E+05,1.188806E+05,5.473324E+00,9.681198E+00,1.087023E+05,7.772925E+04,3.675396E+00,6.327757E+00,2.322952E+04,1.093861E+04,7.854314E-01,8.915492E-01,1.508446E+04,1.419377E+04,5.100306E-01,1.151383E+00,2.314381E+04,1.137417E+04,7.825333E-01,9.268806E-01,1.533734E+04,7.387777E+03,5.185809E-01,6.018714E-01 
06:25:00,1.298521E+04,7.858029E+04,4.391103E-01,6.445434E+00,1.247066E+04,9.595364E+04,4.217102E-01,7.916092E+00,1.394514E+05,1.032953E+06,4.715716E+00,8.524885E+01,6.489648E+04,9.967072E+04,2.194552E+00,8.224094E+00,1.388891E+04,1.255973E+04,4.696134E-01,1.042594E+00,9.243855E+03,1.608774E+04,3.125533E-01,1.337468E+00,1.365300E+04,1.284894E+04,4.616367E-01,1.066811E+00,9.225524E+03,8.492314E+03,3.119335E-01,7.050009E-01,1.588083E+05,1.303510E+05,5.369647E+00,1.082111E+01,1.039369E+05,1.628357E+05,3.514318E+00,1.353694E+01,1.574951E+05,1.345749E+05,5.325244E+00,1.117349E+01,1.057816E+05,8.780411E+04,3.576690E+00,7.289351E+00,2.273753E+04,1.246552E+04,7.688076E-01,1.034869E+00,1.475761E+04,1.579712E+04,4.989870E-01,1.313594E+00,2.265166E+04,1.292794E+04,7.659041E-01,1.073458E+00,1.501048E+04,8.383191E+03,5.075369E-01,6.960121E-01 
06:30:00,1.298561E+04,8.822505E+04,4.391239E-01,7.335661E+00,1.244034E+04,1.051781E+05,4.206848E-01,8.829218E+00,1.391446E+05,1.127476E+06,4.705340E+00,9.475874E+01,6.436619E+04,1.090086E+05,2.176619E+00,9.156357E+00,1.345121E+04,1.403917E+04,4.548207E-01,1.182288E+00,8.952171E+03,1.763427E+04,3.026957E-01,1.497161E+00,1.321538E+04,1.434944E+04,4.468468E-01,1.208780E+00,8.933840E+03,9.457216E+03,3.020758E-01,7.969030E-01,1.544157E+05,1.453697E+05,5.221202E+00,1.224799E+01,1.010098E+05,1.784474E+05,3.415399E+00,1.515114E+01,1.531037E+05,1.498364E+05,5.176842E+00,1.262971E+01,1.028545E+05,9.757965E+04,3.477775E+00,8.225833E+00,2.223090E+04,1.395085E+04,7.516898E-01,1.174741E+00,1.442131E+04,1.734696E+04,4.876243E-01,1.472733E+00,2.214476E+04,1.443983E+04,7.487770E-01,1.216532E+00,1.467416E+04,9.350433E+03,4.961738E-01,7.877801E-01 
06:35:00,1.298601E+04,7.444804E+04,4.391375E-01,6.511314E+00,1.240421E+04,9.297462E+04,4.194630E-01,8.129776E+00,1.387783E+05,1.003090E+06,4.692953E+00,8.770573E+01,6.374212E+04,9.667390E+04,2.155516E+00,8.452988E+00,1.344343E+04,1.265976E+04,4.545608E-01,1.107325E+00,8.947131E+03,1.704422E+04,3.025274E-01,1.489436E+00,1.320771E+04,1.294934E+04,4.465903E-01,1.132632E+00,8.928800E+03,8.545299E+03,3.019076E-01,7.473873E-01,1.543374E+05,1.313934E+05,5.218596E+00,1.149211E+01,1.009592E+05,1.726206E+05,3.413716E+00,1.508423E+01,1.530270E+05,1.356827E+05,5.174285E+00,1.186688E+01,1.028040E+05,8.835317E+04,3.476095E+00,7.727158E+00,2.214583E+04,1.257393E+04,7.488212E-01,1.099825E+00,1.436632E+04,1.676887E+04,4.857702E-01,1.465444E+00,2.205931E+04,1.304166E+04,7.458956E-01,1.140694E+00,1.461915E+04,8.441102E+03,4.943193E-01,7.382851E-01 
